"2018-11-30 05:22:02" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 05:17:09" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 05:10:03" "RT @RainerRogge: @BucciadiMele @tagesschau Ne
Ein Chauvinistischer Vollidiot.
Also eher sowas wie die #AfD #Nazis.
Muss du aber nicht kapie…"
"2018-11-30 05:01:44" "@BucciadiMele @tagesschau Ne
Ein Chauvinistischer Vollidiot.
Also eher sowas wie die #AfD #Nazis.
Muss du aber nich… https://t.co/nH6NGnxcrH"
"2018-11-30 04:51:27" "RT @FranzUrban: @KeineAFD2017 Vorschlag an die @AfDimBundestag: Werft einfach alle #Nazis aus der Partei, dann wird's auch was mit der Wahl…"
"2018-11-30 04:42:25" "#Polizei Dein Freund von #Nazis  gegen Fotojournalisten, Mafiaberichterstattung - YouTube https://t.co/taZSi1Loh8"
"2018-11-30 04:35:45" "Fette #Nazis - Schläger verfolgen Journalisten | https://t.co/lcIj5vRWES -ohne Unterhosen  A-Z - ZAPP https://t.co/r3e09Flhj8"
"2018-11-30 01:39:58" "RT @ndaktuell: Viele junge Deutsche haben laut einer Umfrage kein Ahnung davon, was im #Holocaust passiert ist. 40 Prozent erklären, dass…"
"2018-11-30 01:25:15" "RT @AndyGER: Wenn irgendwo irgendein #Flüchtling oder #Ausländer oder eine Person mit #Migrationshintergrund eine Straftat begeht, und sei…"
"2018-11-30 00:42:35" "RT @Liane13: @georgrestle @S_Tagblatt dass #AfD ein Tummelplatz von #Nazis ist, lässt sich von außen seit Jahren leicht erkennen. Dass sehr…"
"2018-11-30 00:32:11" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 00:13:36" "Wenn irgendwo irgendein #Flüchtling oder #Ausländer oder eine Person mit #Migrationshintergrund eine Straftat begeh… https://t.co/9n9UZWRCvl"
